strategy_name,ma_short,ma_long,stoploss,sharpe_ratio,sortino_ratio,max_drawdown,Final_Return,Total_Trades,Average_Trades_PL
5_33_1,5,33,1.0,-0.0012918165063941028,-0.0018503988689614079,0.4353397441133825,-0.13276551329276576,659,-8.622016031386328e-06
5_34_0.005,5,34,0.005,0.012988472474319472,0.018958619386475913,0.15752548002574618,0.5884208286254393,919,5.5216113058866917e-05
5_34_0.01,5,34,0.01,0.004634130217980399,0.006601837689389131,0.2729884689094323,0.15385867665165365,791,1.6210227231431986e-05
5_34_0.02,5,34,0.02,-0.001900358252457887,-0.0027006470659018595,0.45287448021228693,-0.20823894477253901,680,-9.261242276556425e-06
5_34_0.03,5,34,0.03,-0.0024855414927460536,-0.003497442977286897,0.5012119249438718,-0.20612681780707176,657,-1.3908143793411394e-05
5_34_0.04,5,34,0.04,-0.0011374803510726284,-0.0016001573545945938,0.4330740686845168,-0.1348883891248971,653,-8.39739438371815e-06
5_34_0.05,5,34,0.05,-0.0012450299888351595,-0.0017838993445064546,0.42446249272409775,-0.1344020915774481,649,-8.546650669530414e-06
5_34_1,5,34,1.0,-0.0012450299888351595,-0.0017838993445064546,0.42446249272409775,-0.1344020915774481,649,-8.546650669530414e-06
5_35_0.005,5,35,0.005,0.01136179305202072,0.016647382522819873,0.17222943829493442,0.5061349536495972,931,4.6689307305151296e-05
5_35_0.01,5,35,0.01,0.003756596829640676,0.005365452237909235,0.2666218292737883,0.10662827958055643,797,1.2855740575474107e-05
5_35_0.02,5,35,0.02,-0.0007050959310528626,-0.001003677321178255,0.40437853972705595,-0.14972757232684164,684,-6.047137393619156e-06
5_35_0.03,5,35,0.03,-0.0020918640827533013,-0.002946606337490564,0.5048959627690518,-0.19664417487428854,663,-1.1170938780181235e-05
5_35_0.04,5,35,0.04,0.0016788525294066613,0.00240289434299186,0.29954699243746385,-0.001190062401332681,657,2.8931354836576545e-06
5_35_0.05,5,35,0.05,-0.0011518591976389326,-0.0016514139724835202,0.42505443364082107,-0.13783376678650827,655,-7.0348245451217385e-06
5_35_1,5,35,1.0,-0.0011518591976389326,-0.0016514139724835202,0.42505443364082107,-0.13783376678650827,655,-7.0348245451217385e-06
6_25_0.005,6,25,0.005,0.026228798316646394,0.03943977315153226,0.09467946774230962,1.2438170711609486,1011,0.00010519844223484298
6_25_0.01,6,25,0.01,0.010455605615794245,0.015145999217793377,0.18240207999754066,0.4703845726619509,881,4.31160385619966e-05
6_25_0.02,6,25,0.02,0.006207273712481139,0.008891568486118384,0.2379264219332854,0.2275248058115329,775,2.2925951118557985e-05
6_25_0.03,6,25,0.03,-0.002684466984415851,-0.0037867272818409106,0.28741178944173895,-0.17125822655599499,744,-1.37086941178361e-05
6_25_0.04,6,25,0.04,0.0016130514855409593,0.002303447653762684,0.22067756476123668,0.005761206447804534,740,5.271266480677078e-07
6_25_0.05,6,25,0.05,0.00329835815873939,0.004795240164290969,0.32962997731563215,0.08180273108953862,737,1.3230059179535565e-05
6_25_1,6,25,1.0,0.00329835815873939,0.004795240164290969,0.32962997731563215,0.08180273108953862,737,1.3230059179535565e-05
6_26_0.005,6,26,0.005,0.021489930521720504,0.03220404099319956,0.10019460161200566,1.037239394685213,995,9.295373479240214e-05
6_26_0.01,6,26,0.01,0.011318509254027696,0.016419995277129337,0.18458303634381745,0.5354266410822128,855,4.978606977930123e-05
6_26_0.02,6,26,0.02,0.005764681209812805,0.008226983740749955,0.2507642957316607,0.21470404726589654,753,2.7109235242488565e-05
6_26_0.03,6,26,0.03,-0.004131838522575458,-0.0058160727787076255,0.33391261916248616,-0.2408672360006079,722,-1.7792725549300353e-05
6_26_0.04,6,26,0.04,-0.0018742903954183767,-0.002691473773105069,0.2623516444023427,-0.14812553225318237,718,-1.2746366033786554e-05
6_26_0.05,6,26,0.05,0.0020092115417428744,0.002916238744249303,0.3696081860774795,0.018217669680316906,715,9.77337595432206e-06
6_26_1,6,26,1.0,0.0020092115417428744,0.002916238744249303,0.3696081860774795,0.018217669680316906,715,9.77337595432206e-06
6_27_0.005,6,27,0.005,0.02614611195398643,0.039173717406036326,0.09615773312358011,1.349295309492759,967,0.00011727296645713124
6_27_0.01,6,27,0.01,0.009201842676035538,0.013316479187412621,0.2768669651354364,0.42774124273358693,837,4.264268916906341e-05
6_27_0.02,6,27,0.02,0.007912988404511994,0.011358881514087402,0.23826966434488372,0.3246540181893547,741,3.272068211177102e-05
6_27_0.03,6,27,0.03,-0.005584301479370547,-0.007847419123524515,0.39113950178570833,-0.29396362274112375,710,-2.4668509572788616e-05
6_27_0.04,6,27,0.04,-0.003382972668373923,-0.004819203250141676,0.32727097637694,-0.20149862167752397,704,-2.2367656177235595e-05
6_27_0.05,6,27,0.05,0.0017258423534461775,0.0025037351088437643,0.3762950042237748,0.005337596440827985,701,6.59584673871782e-06
6_27_1,6,27,1.0,0.0017258423534461775,0.0025037351088437643,0.3762950042237748,0.005337596440827985,701,6.59584673871782e-06
6_28_0.005,6,28,0.005,0.0199264757676146,0.029551501975179053,0.12664545591624654,1.0026105979458482,947,8.992836984423117e-05
6_28_0.01,6,28,0.01,0.008175738010805848,0.011787865070935388,0.2706701635254509,0.37149861441746257,819,4.085851898119742e-05
6_28_0.02,6,28,0.02,0.007998279218067228,0.011513848468038925,0.3036704148569862,0.3505023453625271,719,4.0603700481784574e-05
6_28_0.03,6,28,0.03,-0.008110758257594207,-0.011434511333611347,0.4918706713256854,-0.4076128050042147,690,-3.26840001516973e-05
6_28_0.04,6,28,0.04,-0.003608674777369082,-0.005166162329393541,0.3329315633154718,-0.22710958843443296,684,-1.9817935174968436e-05
6_28_0.05,6,28,0.05,0.0004768015651537043,0.0006903420757397266,0.4342271642252843,-0.06183901687165383,681,2.7153102164272102e-06
6_28_1,6,28,1.0,0.0004768015651537043,0.0006903420757397266,0.4342271642252843,-0.06183901687165383,681,2.7153102164272102e-06
6_29_0.005,6,29,0.005,0.018804184780324733,0.027782670479374997,0.12321226915997807,0.9343720562762998,937,8.369074987068739e-05
6_29_0.01,6,29,0.01,0.008600566342359952,0.012422798417600089,0.22161730570338978,0.3771787735579315,817,3.811303378150546e-05
6_29_0.02,6,29,0.02,0.003921846897876651,0.005593063498387618,0.38698021987598485,0.11682315617125982,715,2.407279598920494e-05
6_29_0.03,6,29,0.03,-0.009178922233980568,-0.012838971478241448,0.5292104226112025,-0.463335138081317,686,-3.814909491125094e-05
6_29_0.04,6,29,0.04,0.001881071169126751,0.002709003629523841,0.3535912628868123,0.007698649551479031,677,6.153621241023904e-06
6_29_0.05,6,29,0.05,-0.000903141978721544,-0.0013062449438414317,0.4776455571453925,-0.13243472325468453,675,-3.921506155395913e-06
6_29_1,6,29,1.0,-0.000903141978721544,-0.0013062449438414317,0.4776455571453925,-0.13243472325468453,675,-3.921506155395913e-06
6_30_0.005,6,30,0.005,0.017161070324059936,0.02522979163397068,0.1265885684036091,0.8174862258503293,923,7.287932319408443e-05
6_30_0.01,6,30,0.01,0.007795940847525841,0.011243044645738474,0.23497117700539294,0.32983087689187984,805,3.456278452778087e-05
6_30_0.02,6,30,0.02,0.005420370932445788,0.00773898164763433,0.3463783057007982,0.20127444553103402,693,2.7729280134591622e-05
6_30_0.03,6,30,0.03,-0.0020602110802052103,-0.0029045365734007025,0.4476641043385814,-0.1739651909141794,665,-1.8025456081189895e-05
6_30_0.04,6,30,0.04,0.0019583210007007904,0.002761268577038542,0.28666724872215255,0.013587406408746006,657,4.489558100082074e-06
6_30_0.05,6,30,0.05,-0.0013403485482240912,-0.001919795534358401,0.4682435234557658,-0.14429515340144694,653,-6.438821980469091e-06
6_30_1,6,30,1.0,-0.0013403485482240912,-0.001919795534358401,0.4682435234557658,-0.14429515340144694,653,-6.438821980469091e-06
6_31_0.005,6,31,0.005,0.015886797495579523,0.02334103234219468,0.15097453286172047,0.7663430531022732,903,6.961194710129456e-05
6_31_0.01,6,31,0.01,0.00758556471663197,0.010881968163981105,0.23748595280193274,0.31583076508694985,787,3.107821899305752e-05
6_31_0.02,6,31,0.02,0.004808824733961835,0.006861114958313363,0.3393281436133957,0.16571665871690033,677,2.3361453516133314e-05
6_31_0.03,6,31,0.03,-0.0016947676961250112,-0.0024040869659820185,0.4522379839084706,-0.1625611896044643,647,-1.3395575993417656e-05
6_31_0.04,6,31,0.04,0.0015540883088581885,0.0021892632012161756,0.3039056677092823,-0.007331179999404136,641,2.7330970083193817e-06
6_31_0.05,6,31,0.05,-0.0016623172640925002,-0.002380649189280156,0.4879460048287326,-0.16228340517163087,637,-7.865670367562791e-06
6_31_1,6,31,1.0,-0.0016623172640925002,-0.002380649189280156,0.4879460048287326,-0.16228340517163087,637,-7.865670367562791e-06
6_32_0.005,6,32,0.005,0.014478045540723227,0.021200328741383348,0.1458831327290887,0.6812724998348467,893,6.323998164511747e-05
6_32_0.01,6,32,0.01,0.006615873634551728,0.00951435198221813,0.2164130233492565,0.2558967299961752,775,2.3426014298365842e-05
6_32_0.02,6,32,0.02,-0.0014327210171872643,-0.0020473524510701492,0.35543474482913384,-0.15412671273901002,666,-9.37494951792039e-06
6_32_0.03,6,32,0.03,-0.0030060525541391234,-0.004229685481426352,0.4797287703958184,-0.22176213283151758,641,-2.110590181311429e-05
6_32_0.04,6,32,0.04,0.001482528938979943,0.0020905477417970113,0.2942562950982265,-0.011623327735826194,633,2.724890974591916e-06
6_32_0.05,6,32,0.05,-0.0017279003343609327,-0.0024774216951525883,0.4800168386261402,-0.16657555290805315,629,-7.739458207545625e-06
6_32_1,6,32,1.0,-0.0017279003343609327,-0.0024774216951525883,0.4800168386261402,-0.16657555290805315,629,-7.739458207545625e-06
6_33_0.005,6,33,0.005,0.017070136312051603,0.025113964518018797,0.15835646237174483,0.8537658441744289,863,8.22072062235156e-05
